transaction_id,product_ids
TXN80683,"P1248,P1017,P1047,P1248"
TXN80684,"P1024,P1007,P1499"
TXN80685,"P1058,P1079,P1112"
TXN80686,"P1051,P1082,P1110"
TXN80687,"P1107,P1095,P1085"
TXN80688,"P1051,P1081,P1112,P1278"
TXN80689,"P1053,P1059,P1070,P1333"
TXN80690,"P1276,P1028,P1040"
TXN80691,"P1018,P1001,P1046"
TXN80692,"P1296,P1328,P1310,P1149"
TXN80693,"P1199,P1173,P1384"
TXN80694,"P1016,P1076,P1235"
TXN80695,"P1463,P1221,P1264"
TXN80696,"P1196,P1177"
TXN80697,"P1099,P1090,P1080"
TXN80698,"P1296,P1331"
TXN80699,"P1230,P1208,P1184"
TXN80700,"P1350,P1483,P1215"
TXN80701,"P1057,P1497,P1075,P1049"
TXN80702,"P1339,P1358,P1386,P1463"
TXN80703,"P1202,P1182,P1423"
TXN80704,"P1052,P1080,P1104"
TXN80705,"P1302,P1337,P1307"
TXN80706,"P1495,P1175"
TXN80707,"P1202,P1173,P1347"
TXN80708,"P1456,P1229,P1357"
TXN80709,"P1257,P1020"
TXN80710,"P1051,P1079,P1105,P1459"
TXN80711,"P1024,P1016,P1043"
TXN80712,"P1270,P1030,P1044,P1308"
TXN80713,"P1056,P1087,P1110"
TXN80714,"P1296,P1334,P1215"
TXN80715,"P1197,P1175"
TXN80716,"P1051,P1060,P1077,P1191"
TXN80717,"P1248,P1025,P1044"
TXN80718,"P1053,P1079,P1100,P1363"
TXN80719,"P1199,P1181"
TXN80720,"P1054,P1063,P1076,P1278"
TXN80721,"P1295,P1329"
TXN80722,"P1453,P1220,P1105"
TXN80723,"P1221,P1218,P1190,P1239"
TXN80724,"P1114,P1098,P1080,P1385"
TXN80725,"P1351,P1361"
TXN80726,"P1052,P1083,P1104"
TXN80727,"P1114,P1091,P1079,P1167"
TXN80728,"P1493,P1335,P1312"
TXN80729,"P1019,P1016,P1044"
TXN80730,"P1254,P1017,P1034"
TXN80731,"P1101,P1098,P1085,P1195"
TXN80732,"P1299,P1333,P1313,P1045"
TXN80733,"P1346,P1365,P1492"
TXN80734,"P1057,P1061,P1073,P1188"
TXN80735,"P1298,P1332"
TXN80736,"P1291,P1324,P1310,P1437"
TXN80737,"P1278,P1029,P1047"
TXN80738,"P1202,P1179"
TXN80739,"P1163,P1003"
TXN80740,"P1304,P1334,P1312"
TXN80741,"P1223,P1211,P1187"
TXN80742,"P1302,P1331,P1315,P1356"
TXN80743,"P1007,P1077,P1236"
TXN80744,"P1019,P1016,P1039,P1492"
TXN80745,"P1050,P1079,P1109,P1205"
TXN80746,"P1204,P1172"
TXN80747,"P1455,P1227"
TXN80748,"P1226,P1215,P1191,P1215"
TXN80749,"P1351,P1368,P1485"
TXN80750,"P1167,P1005,P1053"
TXN80751,"P1109,P1096,P1088"
TXN80752,"P1295,P1338"
TXN80753,"P1294,P1331"
TXN80754,"P1250,P1021,P1041,P1314"
TXN80755,"P1255,P1019,P1479"
TXN80756,"P1025,P1006,P1041"
TXN80757,"P1051,P1082,P1106"
TXN80758,"P1058,P1066,P1071"
TXN80759,"P1346,P1362"
TXN80760,"P1020,P1005,P1036,P1419"
TXN80761,"P1055,P1061,P1078,P1173"
TXN80762,"P1057,P1087,P1100"
TXN80763,"P1500,P1088,P1105,P1135"
TXN80764,"P1050,P1079,P1102"
TXN80765,"P1049,P1081,P1106,P1147"
TXN80766,"P1001,P1070,P1242"
TXN80767,"P1275,P1029,P1047,P1367"
TXN80768,"P1342,P1356"
TXN80769,"P1049,P1087,P1114"
TXN80770,"P1463,P1220,P1003"
TXN80771,"P1053,P1062,P1074"
TXN80772,"P1055,P1060,P1073"
TXN80773,"P1159,P1008"
TXN80774,"P1108,P1094,P1082"
TXN80775,"P1101,P1098,P1087"
TXN80776,"P1100,P1096,P1083"
TXN80777,"P1304,P1327"
TXN80778,"P1297,P1333,P1316,P1349"
TXN80779,"P1205,P1172,P1033"
TXN80780,"P1246,P1017,P1047,P1328"
TXN80781,"P1195,P1176,P1224"
TXN80782,"P1013,P1076,P1232"
TXN80783,"P1164,P1001,P1046"
TXN80784,"P1249,P1029,P1046,P1220"
TXN80785,"P1341,P1355,P1383,P1300"
TXN80786,"P1050,P1080,P1106,P1231"
TXN80787,"P1056,P1087,P1109,P1085"
TXN80788,"P1347,P1370,P1372"
TXN80789,"P1099,P1094,P1087,P1165"
TXN80790,"P1201,P1179,P1163"
TXN80791,"P1021,P1013,P1045,P1143"
TXN80792,"P1305,P1323,P1496"
TXN80793,"P1106,P1097,P1085,P1454"
TXN80794,"P1016,P1077,P1241"
TXN80795,"P1306,P1325,P1291"
TXN80796,"P1054,P1088,P1112"
TXN80797,"P1051,P1084,P1113"
TXN80798,"P1244,P1031,P1045"
TXN80799,"P1219,P1218,P1192,P1197"
TXN80800,"P1219,P1208,P1185,P1366"
TXN80801,"P1202,P1181"
TXN80802,"P1104,P1095,P1079"
TXN80803,"P1348,P1357,P1492"
TXN80804,"P1267,P1028,P1037,P1066"
TXN80805,"P1054,P1084,P1109"
TXN80806,"P1102,P1096,P1086"
TXN80807,"P1113,P1093,P1080,P1114"
TXN80808,"P1108,P1095,P1088,P1498"
TXN80809,"P1293,P1326,P1471"
TXN80810,"P1347,P1357"
TXN80811,"P1204,P1182,P1327"
TXN80812,"P1055,P1083,P1104"
TXN80813,"P1051,P1081,P1114"
TXN80814,"P1200,P1179"
TXN80815,"P1058,P1060,P1076"
TXN80816,"P1049,P1083,P1110"
TXN80817,"P1053,P1061,P1070,P1289"
TXN80818,"P1163,P1012"
TXN80819,"P1056,P1059,P1074"
TXN80820,"P1261,P1494"
TXN80821,"P1221,P1207,P1192,P1119"
TXN80822,"P1054,P1066,P1069"
TXN80823,"P1206,P1180"
TXN80824,"P1049,P1079,P1101,P1330"
TXN80825,"P1254,P1027,P1046"
TXN80826,"P1163,P1002"
TXN80827,"P1274,P1022,P1039,P1107"
TXN80828,"P1166,P1006"
TXN80829,"P1488,P1221"
TXN80830,"P1493,P1333,P1315"
TXN80831,"P1267,P1018,P1035"
TXN80832,"P1166,P1006"
TXN80833,"P1245,P1025,P1047,P1196"
TXN80834,"P1257,P1030"
TXN80835,"P1160,P1013"
TXN80836,"P1251,P1028,P1033"
TXN80837,"P1202,P1172"
TXN80838,"P1100,P1094,P1087,P1050"
TXN80839,"P1454,P1228"
TXN80840,"P1054,P1059,P1078,P1154"
TXN80841,"P1495,P1172"
TXN80842,"P1229,P1208,P1188,P1153"
TXN80843,"P1268,P1018,P1044"
TXN80844,"P1458,P1486,P1372"
TXN80845,"P1021,P1007,P1034"
TXN80846,"P1159,P1015"
TXN80847,"P1341,P1368,P1381"
TXN80848,"P1339,P1355"
TXN80849,"P1202,P1175"
TXN80850,"P1293,P1332,P1317,P1234"
TXN80851,"P1343,P1483,P1400"
TXN80852,"P1058,P1087,P1105"
TXN80853,"P1249,P1028,P1037"
TXN80854,"P1107,P1093,P1086"
TXN80855,"P1050,P1085,P1101"
TXN80856,"P1228,P1218,P1191"
TXN80857,"P1295,P1338"
TXN80858,"P1198,P1175,P1469"
TXN80859,"P1198,P1182"
TXN80860,"P1050,P1079,P1107"
TXN80861,"P1461,P1219"
TXN80862,"P1051,P1064,P1077"
TXN80863,"P1484,P1068,P1075"
TXN80864,"P1246,P1022,P1035"
TXN80865,"P1113,P1093,P1082"
TXN80866,"P1266,P1028"
TXN80867,"P1056,P1083,P1106,P1269"
TXN80868,"P1055,P1067,P1069"
TXN80869,"P1055,P1083,P1112,P1046"
TXN80870,"P1250,P1023,P1040"
TXN80871,"P1278,P1025,P1042"
TXN80872,"P1251,P1494,P1039,P1245"
TXN80873,"P1109,P1092,P1085"
TXN80874,"P1348,P1367"
TXN80875,"P1161,P1002"
TXN80876,"P1054,P1084,P1100"
TXN80877,"P1250,P1031,P1041"
TXN80878,"P1266,P1018,P1334"
TXN80879,"P1015,P1078,P1236"
TXN80880,"P1248,P1019,P1044"
TXN80881,"P1055,P1061,P1072"
TXN80882,"P1058,P1081,P1099,P1043"
TXN80883,"P1260,P1020"
TXN80884,"P1340,P1370,P1380"
TXN80885,"P1099,P1098,P1080"
TXN80886,"P1052,P1060,P1070"
TXN80887,"P1268,P1031,P1499"
TXN80888,"P1303,P1326,P1307"
TXN80889,"P1245,P1027,P1042"
TXN80890,"P1015,P1075,P1231"
TXN80891,"P1344,P1360,P1371"
TXN80892,"P1249,P1028,P1040,P1259"
TXN80893,"P1500,P1080,P1104"
TXN80894,"P1017,P1003,P1037,P1154"
TXN80895,"P1224,P1216,P1188,P1049"
TXN80896,"P1296,P1336,P1308,P1074"
TXN80897,"P1102,P1094,P1082,P1152"
TXN80898,"P1299,P1337,P1317"
TXN80899,"P1243,P1031,P1042"
TXN80900,"P1255,P1032,P1086"
TXN80901,"P1345,P1359,P1385"
TXN80902,"P1058,P1067,P1069,P1290"
TXN80903,"P1230,P1216,P1193"
TXN80904,"P1054,P1497,P1069,P1193"
TXN80905,"P1341,P1356"
TXN80906,"P1339,P1367"
TXN80907,"P1300,P1329"
TXN80908,"P1010,P1069,P1234"
TXN80909,"P1278,P1020,P1033,P1224"
TXN80910,"P1103,P1089,P1082"
TXN80911,"P1464,P1219,P1444"
TXN80912,"P1050,P1080,P1108,P1082"
TXN80913,"P1169,P1011"
TXN80914,"P1344,P1490,P1382,P1282"
TXN80915,"P1054,P1497,P1078,P1269"
TXN80916,"P1159,P1012,P1309"
TXN80917,"P1452,P1219"
TXN80918,"P1201,P1178"
TXN80919,"P1228,P1216,P1183"
TXN80920,"P1484,P1079,P1111"
TXN80921,"P1228,P1213,P1191"
TXN80922,"P1340,P1357"
TXN80923,"P1275,P1029,P1047,P1411"
TXN80924,"P1049,P1082,P1114"
TXN80925,"P1489,P1331"
TXN80926,"P1103,P1092,P1082"
TXN80927,"P1058,P1063,P1073"
TXN80928,"P1058,P1084,P1106,P1017"
TXN80929,"P1013,P1076,P1238"
TXN80930,"P1225,P1209,P1188,P1255"
TXN80931,"P1198,P1173,P1279"
TXN80932,"P1101,P1096,P1082"
TXN80933,"P1055,P1064,P1073,P1111"
TXN80934,"P1296,P1332,P1310"
TXN80935,"P1056,P1067,P1073"
TXN80936,"P1051,P1088,P1100"
TXN80937,"P1104,P1098,P1081,P1186"
TXN80938,"P1108,P1094,P1080"
TXN80939,"P1050,P1079,P1100"
TXN80940,"P1168,P1002,P1340"
TXN80941,"P1350,P1362,P1371"
TXN80942,"P1484,P1087,P1112,P1443"
TXN80943,"P1106,P1089,P1081,P1090"
TXN80944,"P1249,P1029,P1047,P1185"
TXN80945,"P1339,P1364,P1381"
TXN80946,"P1274,P1027,P1047"
TXN80947,"P1272,P1022,P1035"
TXN80948,"P1296,P1336"
TXN80949,"P1348,P1360,P1383"
TXN80950,"P1255,P1024,P1201"
TXN80951,"P1484,P1081,P1099"
TXN80952,"P1170,P1005"
TXN80953,"P1056,P1084,P1110"
TXN80954,"P1104,P1090,P1083,P1401"
TXN80955,"P1291,P1327,P1307,P1374"
TXN80956,"P1293,P1334"
TXN80957,"P1161,P1008"
TXN80958,"P1170,P1001,P1150"
TXN80959,"P1055,P1061,P1070"
TXN80960,"P1253,P1022,P1035"
TXN80961,"P1054,P1087,P1102,P1466"
TXN80962,"P1500,P1079,P1110"
TXN80963,"P1058,P1080,P1112,P1080"
TXN80964,"P1489,P1336,P1313,P1478"
TXN80965,"P1272,P1019,P1043"
TXN80966,"P1113,P1096,P1081"
TXN80967,"P1500,P1080,P1111"
TXN80968,"P1100,P1089,P1084"
TXN80969,"P1270,P1032,P1039,P1067"
TXN80970,"P1111,P1098,P1081"
TXN80971,"P1016,P1071,P1239"
TXN80972,"P1199,P1176,P1243"
TXN80973,"P1020,P1005,P1038"
TXN80974,"P1114,P1091,P1079,P1051"
TXN80975,"P1057,P1062,P1078"
TXN80976,"P1300,P1327,P1185"
TXN80977,"P1295,P1324,P1315"
TXN80978,"P1196,P1175"
TXN80979,"P1299,P1338,P1315"
TXN80980,"P1297,P1327,P1496"
TXN80981,"P1020,P1003,P1046,P1297"
TXN80982,"P1254,P1017,P1037"
TXN80983,"P1291,P1327"
TXN80984,"P1049,P1082,P1100"
TXN80985,"P1025,P1005,P1040"
TXN80986,"P1103,P1091,P1086,P1430"
TXN80987,"P1051,P1060,P1072,P1297"
TXN80988,"P1002,P1071,P1239"
TXN80989,"P1244,P1030,P1043,P1055"
TXN80990,"P1163,P1013"
TXN80991,"P1052,P1079,P1100"
TXN80992,"P1248,P1024,P1047,P1401"
TXN80993,"P1054,P1065,P1078"
TXN80994,"P1196,P1180,P1474"
TXN80995,"P1221,P1208,P1193"
TXN80996,"P1451,P1229"
TXN80997,"P1257,P1019,P1341"
TXN80998,"P1056,P1063,P1075"
TXN80999,"P1168,P1002,P1137"
TXN81000,"P1342,P1355"
TXN81001,"P1053,P1062,P1077,P1220"
TXN81002,"P1303,P1335"
TXN81003,"P1051,P1081,P1101,P1160"
TXN81004,"P1304,P1338,P1307,P1436"
TXN81005,"P1054,P1085,P1110,P1351"
TXN81006,"P1353,P1356,P1383"
TXN81007,"P1106,P1095,P1081,P1078"
TXN81008,"P1351,P1366"
TXN81009,"P1164,P1002,P1252"
TXN81010,"P1108,P1093,P1083"
TXN81011,"P1340,P1369,P1384,P1329"
TXN81012,"P1265,P1026"
TXN81013,"P1252,P1023,P1040"
TXN81014,"P1204,P1177"
TXN81015,"P1054,P1079,P1108"
TXN81016,"P1484,P1088,P1111"
TXN81017,"P1051,P1086,P1105"
TXN81018,"P1269,P1022,P1045"
TXN81019,"P1343,P1368,P1374,P1073"
TXN81020,"P1161,P1009,P1177"
TXN81021,"P1343,P1365,P1492"
TXN81022,"P1500,P1084,P1107,P1118"
TXN81023,"P1253,P1494,P1499,P1048"
TXN81024,"P1168,P1004"
TXN81025,"P1500,P1088,P1112,P1122"
TXN81026,"P1170,P1010"
TXN81027,"P1003,P1078,P1240"
TXN81028,"P1253,P1029,P1041"
TXN81029,"P1298,P1329,P1270"
TXN81030,"P1005,P1073,P1238"
TXN81031,"P1051,P1084,P1100,P1493"
TXN81032,"P1052,P1062,P1072"
TXN81033,"P1107,P1092,P1079"
TXN81034,"P1024,P1003,P1035"
TXN81035,"P1110,P1097,P1086"
TXN81036,"P1303,P1323"
TXN81037,"P1248,P1025,P1044,P1399"
TXN81038,"P1266,P1025"
TXN81039,"P1114,P1094,P1086"
TXN81040,"P1463,P1228"
TXN81041,"P1170,P1009"
TXN81042,"P1109,P1092,P1084,P1201"
TXN81043,"P1054,P1068,P1076,P1225"
TXN81044,"P1351,P1483,P1309"
TXN81045,"P1273,P1023,P1041,P1101"
TXN81046,"P1296,P1333,P1316"
TXN81047,"P1350,P1355"
TXN81048,"P1227,P1218,P1183"
TXN81049,"P1301,P1332,P1496,P1074"
TXN81050,"P1022,P1013,P1037,P1260"
TXN81051,"P1058,P1065,P1075"
TXN81052,"P1348,P1369,P1376,P1092"
TXN81053,"P1049,P1086,P1107"
TXN81054,"P1161,P1008,P1294"
TXN81055,"P1053,P1061,P1075"
TXN81056,"P1020,P1010,P1034"
TXN81057,"P1229,P1211,P1193"
TXN81058,"P1057,P1088,P1105"
TXN81059,"P1246,P1022,P1046,P1093"
TXN81060,"P1027,P1010,P1039"
TXN81061,"P1500,P1059,P1076"
TXN81062,"P1058,P1085,P1106"
TXN81063,"P1484,P1066,P1072"
TXN81064,"P1102,P1089,P1079,P1470"
TXN81065,"P1306,P1334,P1312"
TXN81066,"P1103,P1090,P1080,P1493"
TXN81067,"P1465,P1220"
TXN81068,"P1167,P1009,P1257"
TXN81069,"P1297,P1334"
TXN81070,"P1484,P1083,P1104"
TXN81071,"P1055,P1087,P1113,P1211"
TXN81072,"P1306,P1324,P1310"
TXN81073,"P1114,P1092,P1081,P1494"
TXN81074,"P1014,P1074,P1242,P1122"
TXN81075,"P1305,P1337,P1321,P1112"
TXN81076,"P1165,P1011"
TXN81077,"P1304,P1329,P1313,P1387"
TXN81078,"P1050,P1083,P1100"
TXN81079,"P1169,P1002,P1281"
TXN81080,"P1056,P1067,P1070"
TXN81081,"P1219,P1212,P1188"
TXN81082,"P1489,P1324,P1033"
TXN81083,"P1005,P1076,P1241"
TXN81084,"P1051,P1081,P1101,P1245"
TXN81085,"P1054,P1066,P1072"
TXN81086,"P1244,P1030,P1033,P1246"
TXN81087,"P1058,P1080,P1105"
TXN81088,"P1013,P1077,P1241,P1076"
TXN81089,"P1257,P1018"
TXN81090,"P1270,P1020,P1039,P1318"
TXN81091,"P1110,P1091,P1087,P1328"
TXN81092,"P1339,P1360,P1426"
TXN81093,"P1012,P1071,P1242,P1302"
TXN81094,"P1345,P1362,P1375"
TXN81095,"P1104,P1091,P1086,P1194"
TXN81096,"P1252,P1023,P1499,P1147"
TXN81097,"P1163,P1012"
TXN81098,"P1056,P1082,P1110"
TXN81099,"P1052,P1081,P1106"
TXN81100,"P1055,P1065,P1070"
TXN81101,"P1167,P1012,P1048"
TXN81102,"P1165,P1003,P1057"
TXN81103,"P1056,P1079,P1104"
TXN81104,"P1225,P1216,P1190,P1097"
TXN81105,"P1051,P1062,P1075,P1036"
TXN81106,"P1049,P1086,P1102"
TXN81107,"P1051,P1085,P1102"
TXN81108,"P1248,P1024,P1038,P1076"
TXN81109,"P1169,P1014"
TXN81110,"P1009,P1077,P1235,P1338"
TXN81111,"P1246,P1027,P1047,P1209"
TXN81112,"P1051,P1082,P1105,P1119"
TXN81113,"P1344,P1483,P1371"
TXN81114,"P1004,P1078,P1235"
TXN81115,"P1053,P1081,P1110"
TXN81116,"P1343,P1360,P1158"
TXN81117,"P1054,P1065,P1069"
TXN81118,"P1351,P1360,P1381"
TXN81119,"P1162,P1012,P1055"
TXN81120,"P1052,P1497,P1076,P1196"
TXN81121,"P1265,P1020,P1468"
TXN81122,"P1025,P1013,P1048,P1220"
TXN81123,"P1162,P1001,P1429"
TXN81124,"P1052,P1087,P1108,P1097"
TXN81125,"P1054,P1081,P1099"
TXN81126,"P1253,P1019,P1040,P1312"
TXN81127,"P1201,P1181"
TXN81128,"P1159,P1010,P1330"
TXN81129,"P1354,P1366,P1383"
TXN81130,"P1101,P1094,P1083,P1404"
TXN81131,"P1260,P1027"
TXN81132,"P1199,P1180,P1061"
TXN81133,"P1484,P1497,P1070,P1293"
TXN81134,"P1201,P1182"
TXN81135,"P1053,P1060,P1070,P1272"
TXN81136,"P1055,P1063,P1069,P1078"
TXN81137,"P1111,P1098,P1082"
TXN81138,"P1349,P1369,P1492,P1430"
TXN81139,"P1051,P1079,P1114"
TXN81140,"P1339,P1359,P1371"
TXN81141,"P1009,P1071,P1237,P1131"
TXN81142,"P1244,P1032,P1036,P1101"
TXN81143,"P1021,P1010,P1035,P1168"
TXN81144,"P1298,P1336,P1319,P1401"
TXN81145,"P1111,P1089,P1088,P1466"
TXN81146,"P1162,P1003,P1144"
TXN81147,"P1202,P1178,P1184"
TXN81148,"P1252,P1022,P1037"
TXN81149,"P1250,P1029,P1033,P1397"
TXN81150,"P1254,P1494,P1048,P1480"
TXN81151,"P1200,P1174,P1181"
TXN81152,"P1205,P1180"
TXN81153,"P1460,P1222"
TXN81154,"P1294,P1325,P1319,P1271"
TXN81155,"P1052,P1079,P1109"
TXN81156,"P1296,P1330,P1310"
TXN81157,"P1295,P1324,P1312"
TXN81158,"P1244,P1019,P1044,P1028"
TXN81159,"P1202,P1177"
TXN81160,"P1247,P1026,P1047"
TXN81161,"P1053,P1066,P1069"
TXN81162,"P1292,P1323,P1112"
TXN81163,"P1057,P1086,P1111"
TXN81164,"P1108,P1093,P1087"
TXN81165,"P1014,P1076,P1237,P1252"
TXN81166,"P1274,P1031,P1042,P1075"
TXN81167,"P1222,P1213,P1188,P1356"
TXN81168,"P1299,P1333,P1308"
TXN81169,"P1291,P1336"
TXN81170,"P1258,P1028,P1266"
TXN81171,"P1052,P1066,P1072"
TXN81172,"P1049,P1088,P1111,P1228"
TXN81173,"P1249,P1022,P1047,P1373"
TXN81174,"P1196,P1181,P1281"
TXN81175,"P1204,P1182,P1314"
TXN81176,"P1054,P1082,P1100"
TXN81177,"P1500,P1064,P1078"
TXN81178,"P1274,P1017,P1038,P1302"
TXN81179,"P1102,P1091,P1087"
TXN81180,"P1344,P1369,P1384"
TXN81181,"P1253,P1023,P1046"
TXN81182,"P1108,P1092,P1080"
TXN81183,"P1200,P1180"
TXN81184,"P1348,P1483,P1492,P1276"
TXN81185,"P1055,P1084,P1108"
TXN81186,"P1225,P1217,P1189"
TXN81187,"P1298,P1332,P1317,P1211"
TXN81188,"P1500,P1082,P1108"
TXN81189,"P1025,P1003,P1042"
TXN81190,"P1204,P1172"
TXN81191,"P1013,P1078,P1240,P1495"
TXN81192,"P1276,P1024,P1041,P1228"
TXN81193,"P1305,P1332,P1314,P1225"
TXN81194,"P1053,P1059,P1077"
TXN81195,"P1456,P1221,P1183"
TXN81196,"P1349,P1483,P1384,P1114"
TXN81197,"P1500,P1082,P1107,P1082"
TXN81198,"P1344,P1358,P1371,P1375"
TXN81199,"P1159,P1006,P1096"
TXN81200,"P1049,P1066,P1074"
TXN81201,"P1163,P1012"
TXN81202,"P1162,P1010,P1350"
TXN81203,"P1301,P1338,P1311"
TXN81204,"P1051,P1059,P1072"
TXN81205,"P1159,P1002,P1247"
TXN81206,"P1058,P1085,P1108,P1309"
TXN81207,"P1197,P1182"
TXN81208,"P1058,P1062,P1078,P1049"
TXN81209,"P1051,P1084,P1102"
TXN81210,"P1051,P1080,P1105"
TXN81211,"P1015,P1074,P1237"
TXN81212,"P1054,P1067,P1078"
TXN81213,"P1029,P1007,P1043,P1277"
TXN81214,"P1114,P1089,P1087,P1357"
TXN81215,"P1252,P1023,P1035"
TXN81216,"P1053,P1084,P1108,P1163"
TXN81217,"P1500,P1084,P1111"
TXN81218,"P1055,P1082,P1101,P1062"
TXN81219,"P1275,P1028,P1034,P1175"
TXN81220,"P1051,P1082,P1112"
TXN81221,"P1197,P1181"
TXN81222,"P1295,P1324,P1314"
TXN81223,"P1105,P1093,P1086"
TXN81224,"P1108,P1091,P1083"
TXN81225,"P1352,P1361,P1374,P1026"
TXN81226,"P1052,P1086,P1112"
TXN81227,"P1251,P1029,P1033,P1043"
TXN81228,"P1343,P1363,P1308"
TXN81229,"P1343,P1357,P1386,P1380"
TXN81230,"P1268,P1031,P1041,P1159"
TXN81231,"P1271,P1023,P1043,P1051"
TXN81232,"P1298,P1334,P1308,P1136"
TXN81233,"P1459,P1225"
TXN81234,"P1351,P1365,P1376"
TXN81235,"P1056,P1084,P1104,P1162"
TXN81236,"P1245,P1494,P1037"
TXN81237,"P1106,P1089,P1081,P1021"
TXN81238,"P1248,P1029,P1036,P1174"
TXN81239,"P1267,P1024,P1033,P1186"
TXN81240,"P1107,P1095,P1086"
TXN81241,"P1113,P1090,P1080"
TXN81242,"P1169,P1014"
TXN81243,"P1250,P1028,P1033,P1384"
TXN81244,"P1005,P1076,P1240"
TXN81245,"P1028,P1011,P1040,P1051"
TXN81246,"P1025,P1012,P1039,P1050"
TXN81247,"P1296,P1330"
TXN81248,"P1230,P1216,P1191"
TXN81249,"P1107,P1096,P1081"
TXN81250,"P1162,P1001,P1175"
TXN81251,"P1343,P1356"
TXN81252,"P1005,P1077,P1235,P1389"
TXN81253,"P1099,P1090,P1086,P1136"
TXN81254,"P1021,P1010,P1034"
TXN81255,"P1224,P1207,P1190,P1347"
TXN81256,"P1493,P1337,P1310"
TXN81257,"P1056,P1497,P1076"
TXN81258,"P1054,P1083,P1112,P1088"
TXN81259,"P1022,P1009,P1034"
TXN81260,"P1351,P1366"
TXN81261,"P1229,P1215,P1186"
TXN81262,"P1493,P1337,P1311,P1407"
TXN81263,"P1054,P1087,P1101,P1149"
TXN81264,"P1109,P1098,P1079"
TXN81265,"P1349,P1367"
TXN81266,"P1165,P1010"
TXN81267,"P1170,P1009,P1439"
TXN81268,"P1008,P1076,P1234,P1166"
TXN81269,"P1168,P1003,P1148"
TXN81270,"P1197,P1172"
TXN81271,"P1019,P1002,P1036"
TXN81272,"P1015,P1077,P1231"
TXN81273,"P1198,P1182"
TXN81274,"P1164,P1014"
TXN81275,"P1100,P1090,P1086"
TXN81276,"P1292,P1338,P1316,P1040"
TXN81277,"P1343,P1366,P1374,P1218"
TXN81278,"P1224,P1209,P1192"
TXN81279,"P1301,P1326,P1322"
TXN81280,"P1050,P1081,P1104"
TXN81281,"P1343,P1370,P1383"
TXN81282,"P1459,P1222,P1191"
TXN81283,"P1353,P1360,P1376,P1028"
TXN81284,"P1348,P1359,P1375"
TXN81285,"P1342,P1367,P1376"
TXN81286,"P1249,P1027,P1041,P1313"
TXN81287,"P1457,P1230,P1007"
TXN81288,"P1270,P1026,P1042,P1250"
TXN81289,"P1049,P1083,P1114,P1445"
TXN81290,"P1159,P1009"
TXN81291,"P1015,P1069,P1233"
TXN81292,"P1339,P1366,P1496"
TXN81293,"P1484,P1084,P1101"
TXN81294,"P1204,P1176,P1169"
TXN81295,"P1353,P1370"
TXN81296,"P1107,P1098,P1081,P1336"
TXN81297,"P1229,P1217,P1186"
TXN81298,"P1296,P1333,P1320"
TXN81299,"P1270,P1025,P1038"
TXN81300,"P1031,P1016,P1048,P1257"
TXN81301,"P1022,P1012,P1037"
TXN81302,"P1017,P1014,P1035"
TXN81303,"P1303,P1334,P1309,P1119"
TXN81304,"P1001,P1074,P1240,P1135"
TXN81305,"P1460,P1220,P1064"
TXN81306,"P1304,P1329,P1308"
TXN81307,"P1103,P1098,P1084"
TXN81308,"P1054,P1088,P1111"
TXN81309,"P1106,P1095,P1082,P1391"
TXN81310,"P1014,P1071,P1240"
TXN81311,"P1348,P1360"
TXN81312,"P1100,P1095,P1085,P1064"
TXN81313,"P1107,P1098,P1087"
TXN81314,"P1339,P1490,P1381,P1082"
TXN81315,"P1297,P1326,P1314,P1468"
TXN81316,"P1255,P1025"
TXN81317,"P1276,P1024,P1038,P1497"
TXN81318,"P1256,P1022"
TXN81319,"P1161,P1004"
TXN81320,"P1296,P1325,P1318"
TXN81321,"P1500,P1063,P1077,P1094"
TXN81322,"P1275,P1021,P1046"
TXN81323,"P1167,P1014,P1482"
TXN81324,"P1111,P1093,P1079,P1088"
TXN81325,"P1050,P1087,P1109,P1215"
TXN81326,"P1057,P1059,P1075"
TXN81327,"P1010,P1073,P1233"
TXN81328,"P1339,P1356,P1383,P1156"
TXN81329,"P1057,P1086,P1113,P1466"
TXN81330,"P1162,P1011"
TXN81331,"P1203,P1176"
TXN81332,"P1500,P1085,P1111"
TXN81333,"P1300,P1335"
TXN81334,"P1206,P1175,P1098"
TXN81335,"P1464,P1230,P1105"
TXN81336,"P1010,P1071,P1232"
TXN81337,"P1005,P1075,P1233"
TXN81338,"P1257,P1019,P1161"
TXN81339,"P1001,P1073,P1242"
TXN81340,"P1050,P1079,P1108,P1139"
TXN81341,"P1057,P1062,P1070"
TXN81342,"P1053,P1086,P1102"
TXN81343,"P1196,P1178"
TXN81344,"P1465,P1221"
TXN81345,"P1055,P1068,P1078,P1228"
TXN81346,"P1004,P1071,P1239,P1160"
TXN81347,"P1493,P1323"
TXN81348,"P1049,P1082,P1112"
TXN81349,"P1352,P1368,P1371,P1131"
TXN81350,"P1255,P1017,P1282"
TXN81351,"P1104,P1097,P1084"
TXN81352,"P1052,P1087,P1111"
TXN81353,"P1297,P1326,P1011"
TXN81354,"P1253,P1018,P1043,P1151"
TXN81355,"P1246,P1494,P1040"
TXN81356,"P1227,P1218,P1183"
TXN81357,"P1350,P1490,P1144"
TXN81358,"P1296,P1324,P1308,P1383"
TXN81359,"P1112,P1091,P1086"
TXN81360,"P1055,P1082,P1106,P1155"
TXN81361,"P1162,P1013"
